Too Beautiful for You (Trop belle pour toi) (1989),Comedy|Drama|Romance,,,,,,,
Toy Soldiers (1991),Action|Drama,,,,,,,
Prowler, The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation) (1981),Horror,,,,,,
Pursuit of D.B. Cooper, The (a.k.a. Pursuit) (1981),Adventure,,,,,,
Raggedy Man (1981),Drama,,,,,,,
Ragtime (1981),Drama,,,,,,,
Rich and Famous (1981),Drama,,,,,,,
I'm Starting From Three (Ricomincio da Tre) (1981),Comedy,,,,,,,
Road Games (1981),Thriller,,,,,,,
Rollover (1981),Drama,,,,,,,
Saturday the 14th (1981),Comedy|Horror,,,,,,,
Scanners (1981),Horror|Sci-Fi|Thriller,,,,,,,
Sharky's Machine (1981),Crime|Drama|Romance,,,,,,,
Shock Treatment (1981),Comedy|Musical|Sci-Fi,,,,,,,
Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981),Comedy|Drama|Romance,,,,,,
So Fine (1981),Comedy,,,,,,,
Soupe aux Choux, La (1981),Comedy,,,,,,
Southern Comfort (1981),Drama|Thriller|War,,,,,,,
Sphinx (1981),Mystery|Thriller,,,,,,,
Tales of Ordinary Madness (Storie di Ordinaria Follia) (1981),Drama,,,,,,,
Student Bodies (1981),Comedy|Horror,,,,,,,
Take This Job and Shove It (1981),Comedy,,,,,,,
Tarzan, the Ape Man (1981),Adventure,,,,,,
Tattoo (1981),Drama|Thriller,,,,,,,
They All Laughed (1981),Comedy,,,,,,,
Thief (1981),Crime|Drama|Thriller,,,,,,,
This Is Elvis (1981),Documentary|Drama|Musical,,,,,,,
True Confessions (1981),Crime|Drama,,,,,,,
Revolution #9 (2001),Thriller,,,,,,,
Better Housekeeping (a.k.a. Good Housekeeping) (2000),Comedy|Drama,,,,,,,
Die Another Day (2002),Action|Adventure|Thriller,,,,,,,
Emperor's Club, The (2002),Drama,,,,,,
Friday After Next (2002),Comedy,,,,,,,
Personal Velocity (2002),Drama,,,,,,,
Quiet American, The (2002),Drama|Thriller|War,,,,,,
Talk to Her (Hable con Ella) (2002),Drama|Romance,,,,,,,
Adam Sandler's 8 Crazy Nights (2002),Animation|Comedy|Musical,,,,,,,
Extreme Ops (2002),Action|Adventure|Crime|Thriller,,,,,,,
Solaris (2002),Drama|Romance|Sci-Fi,,,,,,,
Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi,,,,,,,
They (2002),Horror|Thriller,,,,,,,
Chopper Chicks in Zombietown (1989),Comedy|Horror,,,,,,,
What to Do in Case of Fire (Was Tun, Wenn's Brennt?) (2002),Comedy|Drama,,,,,,
I Love You Too (Ik ook Van Jou) (2001),Drama|Romance,,,,,,,
Another You (1991),Comedy,,,,,,,
Brat (a.k.a. Brother) (1997),Action|Crime|Drama,,,,,,,
Cruel Romance, A (Zhestokij Romans) (1984),Drama|Romance,,,,,,
Elling (2001),Comedy|Drama,,,,,,,
I Spit on Your Grave (a.k.a. Day of the Woman) (1978),Horror|Thriller,,,,,,,
Island at the Top of the World, The (1974),Adventure|Children|Drama|Fantasy|Sci-Fi,,,,,,
Last Seduction, The (1994),Crime|Drama|Thriller,,,,,,
Last Seduction II, The (1999),Crime|Drama|Thriller,,,,,,
Making Contact (a.k.a. Joey) (1985),Fantasy|Horror|Sci-Fi,,,,,,,
New Waterford Girl (1999),Comedy,,,,,,,
Noah's Arc Principle, The (Das Arche Noah Prinzip) (1984),Sci-Fi,,,,,,
Sword and the Sorcerer, The (1982),Action|Adventure|Fantasy,,,,,,
Zulu (1964),Action|Drama|War,,,,,,,
Analyze That (2002),Comedy,,,,,,,
Empire (2002),Crime|Drama,,,,,,,
Adaptation (2002),Comedy|Drama|Romance,,,,,,,
Equilibrium (2002),Action|Sci-Fi|Thriller,,,,,,,
My Kingdom (2001),Drama,,,,,,,
It All Starts Today (Ça commence aujourd'hui) (1999),Drama,,,,,,,
Medea (1970),Drama,,,,,,,
Scarlet Diva (2000),Drama,,,,,,,
Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,,,,,,,
Bolero (Les Uns et les Autres) (1981),Drama|War,,,,,,,
Urgh! A Music War (1981),Documentary,,,,,,,
Hit the Bank (Vabank) (1981),Comedy|Crime,,,,,,,
Warning For the Joensson Gang (Varning för Jönssonligan) (1981),Comedy|Crime,,,,,,,
Vernon, Florida (1981),Documentary,,,,,,
Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,,,,,,,
Whose Life Is It Anyway? (1981),Drama,,,,,,,
Zoot Suit (1981),Drama|Musical,,,,,,,
Alone in the Dark (1982),Horror,,,,,,,
Android (1982),Sci-Fi,,,,,,,
Ace of Aces (a.k.a. The Super Ace) (L'As des As) (1982),Adventure|Comedy,,,,,,,
Attack Force Z (a.k.a. The Z Men) (Z-tzu te kung tui) (1982),War,,,,,,,
Attila (Attila Flagello di Dio) (1982),Action,,,,,,,
Author! Author! (1982),Comedy|Drama,,,,,,,
Barbarosa (1982),Western,,,,,,,
Beast Within, The (1982),Horror,,,,,,
Best Friends (1982),Comedy|Drama|Romance,,,,,,,
Best Little Whorehouse in Texas, The (1982),Comedy|Musical,,,,,,
Border, The (1982),Drama,,,,,,
Party 2, The (La Boum 2) (1982),Comedy|Romance,,,,,,
Brimstone and Treacle (1982),Drama|Thriller,,,,,,,
Britannia Hospital (1982),Comedy|Drama,,,,,,,
Burden of Dreams (1982),Documentary,,,,,,,
Cannery Row (1982),Drama,,,,,,,
Challenge, The (1982),Action,,,,,,
Class of 1984 (1982),Action|Drama|Thriller,,,,,,,
Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982),Drama,,,,,
Danton (1983),Drama,,,,,,,
Deathtrap (1982),Comedy|Crime|Mystery|Thriller,,,,,,,
Man Who Saves the World, The (Dünyayi Kurtaran Adam) (1982),Adventure|Sci-Fi,,,,,,
Eating Raoul (1982),Comedy,,,,,,,
Drumline (2002),Comedy|Drama|Musical|Romance,,,,,,,
Hot Chick, The (2002),Comedy,,,,,,
Maid in Manhattan (2002),Comedy|Romance,,,,,,,
Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,,,,,,,
About Schmidt (2002),Comedy|Drama,,,,,,,
Pellet (El Bola) (2000),Drama,,,,,,,
Evelyn (2002),Drama,,,,,,,
Guys, The (2002),Drama,,,,,,
Intact (Intacto) (2001),Thriller,,,,,,,
Jimmy Show, The (2002),Comedy|Drama,,,,,,
Morvern Callar (2002),Drama,,,,,,,
Lord of the Rings: The Two Towers, The (2002),Action|Adventure|Fantasy,,,,,,
Devils on the Doorstep (Guizi lai le) (2000),Drama|War,,,,,,,
25th Hour (2002),Crime|Drama,,,,,,,
Antwone Fisher (2002),Drama,,,,,,,
Gangs of New York (2002),Crime|Drama,,,,,,,
Two Weeks Notice (2002),Comedy|Romance,,,,,,,
Wild Thornberrys Movie, The (2002),Animation|Children|Comedy,,,,,,
Narc (2002),Crime|Drama|Thriller,,,,,,,
Bad Influence (1990),Drama|Thriller,,,,,,,
Blue Steel (1990),Action|Thriller,,,,,,,
Body of Evidence (1993),Drama|Thriller,,,,,,,
Children's Hour, The (1961),Drama,,,,,,
Company Business (1991),Action|Comedy,,,,,,,
Duellists, The (1977),Action|War,,,,,,
Kiss Before Dying, A (1956),Film-Noir|Mystery,,,,,,
Legend of the Lost (1957),Adventure,,,,,,,
Miami Blues (1990),Comedy|Crime|Drama,,,,,,,
My Girl 2 (1994),Comedy|Drama|Romance,,,,,,,
My Girl (1991),Comedy|Drama|Romance,,,,,,,
My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Fantasy,,,,,,,
Road to Hong Kong, The (1962),Comedy,,,,,,
Running Time (1997),Crime|Thriller,,,,,,,
Thief of Bagdad, The (1940),Adventure|Fantasy,,,,,,
War and Peace (1956),Drama|Romance|War,,,,,,,
Where Sleeping Dogs Lie (1992),Crime,,,,,,,
Where's Poppa? (1970),Comedy,,,,,,,
Whistle Blower, The (1986),Thriller,,,,,,
Attack of the Crab Monsters (1957),Horror|Sci-Fi,,,,,,,
Black Christmas (1974),Comedy|Horror|Mystery|Thriller,,,,,,,
Day of the Triffids, The (1962),Horror|Sci-Fi,,,,,,
Esther Kahn (2000),Drama,,,,,,,
Invaders from Mars (1953),Sci-Fi,,,,,,,
Story of O, The (Histoire d'O) (1975),Drama|Romance,,,,,,
Asoka (a.k.a. Ashoka the Great) (2001),Action|Drama|Romance,,,,,,,
Fat City (1972),Drama,,,,,,,
Love, Honour and Obey (2000),Comedy|Crime|Drama,,,,,,
Quicksilver (1986),Drama,,,,,,,
Catch Me If You Can (2002),Crime|Drama,,,,,,,
Pinocchio (2002),Children|Comedy|Fantasy,,,,,,,
Chicago (2002),Comedy|Crime|Drama|Musical,,,,,,,
Hours, The (2002),Drama|Romance,,,,,,
Max (2002),Drama,,,,,,,
Nicholas Nickleby (2002),Adventure|Drama,,,,,,,
Pianist, The (2002),Drama|War,,,,,,
Sonny (2002),Crime|Drama,,,,,,,
Champagne for Caesar (1950),Comedy,,,,,,,
Doppelganger (1993),Horror|Thriller,,,,,,,
Heavy Metal 2000 (2000),Action|Animation|Fantasy,,,,,,,
House on the Edge of the Park, The (La Casa Sperduta nel Parco) (1980),Horror|Thriller,,,,,,
King of Comedy, The (1983),Comedy|Drama,,,,,,
Love Liza (2002),Drama,,,,,,,
Confessions of a Dangerous Mind (2002),Action|Comedy|Drama,,,,,,,
Abraham's Valley (Vale Abraão) (1993),Drama,,,,,,,
Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,,,,,,,
Just Married (2003),Comedy|Romance,,,,,,,
P.S. Your Cat is Dead (2002),Comedy,,,,,,,
Son, The (Le Fils) (2002),Drama,,,,,,
City of Lost Souls, The (Hyôryuu-gai) (2000),Crime|Drama|Thriller,,,,,,
Double Whammy (2001),Action|Comedy|Drama,,,,,,,
Wisegirls (2002),Crime|Drama,,,,,,,
Guy Thing, A (2003),Comedy|Romance,,,,,,
Kangaroo Jack (2003),Action|Comedy,,,,,,,
National Security (2003),Action|Comedy,,,,,,,
Big Shot's Funeral (Da Wan) (2001),Comedy,,,,,,,
City of God (Cidade de Deus) (2002),Action|Crime|Drama,,,,,,,
Divine Intervention (Yadon ilaheyya) (2002),Comedy|Drama|Romance|War,,,,,,,
Kira's Reason: A Love Story (En Kærlighedshistorie) (2001),Drama,,,,,,,
Above Suspicion (1995),Thriller,,,,,,,
Alice Adams (1935),Comedy|Drama,,,,,,,
American Friend, The (Der Amerikanische Freund) (1977),Crime|Drama|Mystery|Thriller,,,,,,
American Me (1992),Drama,,,,,,,
Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance,,,,,,,
Breaking Up (1997),Comedy|Romance,,,,,,,
CB4 - The Movie (1993),Comedy,,,,,,,
Deathmaker, The (Der Totmacher) (1995),Crime|Drama,,,,,,
Dogfight (1991),Drama|Romance,,,,,,,
Easy Come, Easy Go (1967),Adventure|Musical,,,,,,
Fun in Acapulco (1963),Comedy|Musical,,,,,,,
Girls! Girls! Girls! (1962),Comedy|Musical,,,,,,,
Imitation of Life (1959),Drama|Romance,,,,,,,
Little Romance, A (1979),Comedy|Romance,,,,,,
Mystery Date (1991),Comedy,,,,,,,
Paradise, Hawaiian Style (1966),Comedy|Musical,,,,,,
Pépé le Moko (1937),Crime|Drama|Romance,,,,,,,
Secret Admirer (1985),Comedy|Romance,,,,,,,
Summer Lovers (1982),Comedy|Drama|Romance,,,,,,,
Tune in Tomorrow... (1990),Comedy|Romance,,,,,,,
Woman in Red, The (1984),Comedy|Romance,,,,,,
Darkness Falls (2003),Horror|Thriller,,,,,,,
Amen. (2002),Drama,,,,,,,
Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary,,,,,,,
In the Mirror of Maya Deren (Im Spiegel der Maya Deren) (2002),Documentary,,,,,,,
Blind Date (1984),Horror|Thriller,,,,,,,
Bullet (1996),Crime|Drama,,,,,,,
Claudine (1974),Drama,,,,,,,
Dead Reckoning (1947),Drama|Film-Noir|Mystery,,,,,,,
Devil at 4 O'Clock, The (1961),Drama,,,,,,
Ethan Frome (1993),Drama,,,,,,,
Gus (1976),Children|Comedy,,,,,,,
Harder They Come, The (1973),Action|Crime|Drama,,,,,,
Horse in the Gray Flannel Suit, The (1968),Children|Comedy,,,,,,
Krush Groove (1985),Drama|Musical,,,,,,,
Moon-Spinners, The (1964),Children|Mystery,,,,,,
Sugar Hill (1994),Drama,,,,,,,
Chaos (2001),Comedy|Crime|Drama,,,,,,,
Biker Boyz (2003),Action|Crime|Drama,,,,,,,
Final Destination 2 (2003),Horror|Thriller,,,,,,,
Recruit, The (2003),Thriller,,,,,,
Guru, The (2002),Comedy|Romance,,,,,,
Kedma (2002),Drama|War,,,,,,,
Lost In La Mancha (2002),Documentary,,,,,,,
May (2002),Drama|Horror,,,,,,,
Harder They Fall, The (1956),Drama|Film-Noir,,,,,,
I'm All Right Jack (1959),Comedy,,,,,,,
Murder by Decree (1979),Crime|Horror|Mystery|Thriller,,,,,,,
Ordinary Decent Criminal (2000),Comedy|Crime,,,,,,,
Pursued (1947),Thriller|Western,,,,,,,
Smallest Show on Earth, The (1957),Comedy,,,,,,
Tokyo Decadence (Topâzu) (1992),Drama,,,,,,,
Two-Way Stretch (1960),Comedy|Crime,,,,,,,
Unfaithful Wife, The (La Femme Infidèle) (1969),Drama|Thriller,,,,,,
Victim (1961),Crime|Drama,,,,,,,
Endangered Species (1982),Mystery|Sci-Fi|Thriller,,,,,,,
Simple-Minded Murder, The (Enfaldige mördaren, Den) (1982),Drama,,,,,
Enigma (1983),Drama|Sci-Fi,,,,,,,
Evil Under the Sun (1982),Crime|Drama|Mystery,,,,,,,
Firefox (1982),Action|Sci-Fi|Thriller,,,,,,,
Five Days One Summer (1982),Drama,,,,,,,
Forced Vengeance (1982),Action|Adventure,,,,,,,
Never Play Clever Again (Le Gendarme et les Gendarmettes) (1982),Comedy|Crime,,,,,,,
Grey Fox, The (1982),Romance|Western,,,,,,
Hammett (1982),Crime|Mystery,,,,,,,
Honkytonk Man (1982),Comedy|Drama,,,,,,,
Neil Young: Human Highway (1982),Comedy|Drama,,,,,,,
I, the Jury (1982),Crime|Drama|Thriller,,,,,,
If You Could See What I Hear (1982),Comedy|Drama|Romance,,,,,,,
Jekyll & Hyde... Together Again (1982),Comedy|Sci-Fi,,,,,,,
J. Gang Meets Dynamite Harry, The (Jönssonligan & DynamitHarry) (1982),Comedy|Crime,,,,,,
Kiss Me Goodbye (1982),Comedy,,,,,,,
Labyrinth of Passion (Laberinto de Pasiones) (1982),Comedy,,,,,,,
Last American Virgin, The (1982),Comedy|Drama,,,,,,
Last Unicorn, The (1982),Animation|Children|Fantasy,,,,,,
Liquid Sky (1982),Comedy|Sci-Fi,,,,,,,
Dragon Strike (a.k.a. Dragon Lord) (Long Xiao Ye) (1982),Action,,,,,,,
Making Love (1982),Drama,,,,,,,
Manhattan Baby (1982),Horror,,,,,,,
Marathon Family, The (Maratonci Trce Pocasni Krug) (1982),Comedy,,,,,,
Megaforce (1982),Action|Sci-Fi,,,,,,,
Midsummer Night's Sex Comedy, A (1982),Comedy|Romance,,,,,,
Missing (1982),Drama|Mystery|Thriller,,,,,,,
Missionary, The (1982),Comedy,,,,,,
Monsignor (1982),Drama|War,,,,,,,
Monty Python Live at the Hollywood Bowl (1982),Comedy,,,,,,,
Moonlighting (1982),Drama,,,,,,,
Mother Lode (1982),Adventure,,,,,,,
Night of the Shooting Stars (La Notte di San Lorenzo) (1982),Drama|War,,,,,,,
That Night in Varennes (La Nuit de Varennes) (1982),Drama,,,,,,,
One from the Heart (1982),Drama|Romance,,,,,,,
Pandemonium (1982),Comedy|Horror|Mystery,,,,,,,
Paradise (1982),Adventure|Romance,,,,,,,
Partners (1982),Comedy,,,,,,,
Godard's Passion (Passion) (1982),Drama,,,,,,,
Permanent Vacation (1982),Drama,,,,,,,
Personal Best (1982),Drama,,,,,,,
Pirate Movie, The (1982),Adventure|Comedy|Musical,,,,,,
Privates on Parade (1982),Comedy|Drama|War,,,,,,,
Blind Chance (Przypadek) (1981),Drama,,,,,,,
Père Noël est une Ordure, Le (1982),Comedy,,,,,,
Q: The Winged Serpent (1982),Drama|Fantasy|Horror|Sci-Fi|Thriller,,,,,,,
Querelle (1982),Drama,,,,,,,
Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary,,,,,,,
Sunless (Sans Soleil) (1983),Documentary,,,,,,,
Savannah Smiles (1982),Comedy,,,,,,,
Secret Policeman's Other Ball, The (1982),Comedy|Documentary|Musical,,,,,,
Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982),Drama,,,,,,
Shoot the Moon (1982),Drama,,,,,,,
Six Pack (1982),Comedy|Drama,,,,,,,
Six Weeks (1982),Drama,,,,,,,
Soldier, The (1982),Action,,,,,,
Some Kind of Hero (1982),Comedy|Drama,,,,,,,
New York Ripper, The (Lo Squartatore di New York) (1982),Crime|Horror|Mystery|Thriller,,,,,,
State of Things, The (Der Stand der Dinge) (1982),Drama,,,,,,
Starstruck (1982),Comedy|Musical,,,,,,,
Still of the Night (1982),Mystery|Thriller,,,,,,,
South, The (El Sur) (1983),Drama|Romance,,,,,,
Sword of the Valiant (1982),Adventure|Comedy|Fantasy|Romance,,,,,,,
Tag: The Assassination Game (a.k.a. Everybody Gets It in the End) (1982),Action|Thriller,,,,,,,
Tempest (1982),Comedy|Drama,,,,,,,
Unsane (Tenebre) (1982),Crime|Horror|Mystery|Thriller,,,,,,,
They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy,,,,,,,
Time Walker (a.k.a. Being From Another Planet) (1982),Horror|Sci-Fi,,,,,,,
Trail of the Pink Panther (1982),Comedy|Crime,,,,,,,
Traviata, La (1982),Drama|Musical,,,,,,
Venom (1982),Horror|Thriller,,,,,,,
To Begin Again (a.k.a. Starting Over) (Volver a Empezar) (1982),Drama,,,,,,,
White Rose, The (Die Weiße Rose) (1982),Drama|Film-Noir,,,,,,
White Dog (1982),Drama|Horror|Thriller,,,,,,,
Final Option, The (Who Dares Wins) (1982),Action|War,,,,,,
Wrong Is Right (a.k.a. The Man With the Deadly Lens) (1982),Drama|Thriller,,,,,,,
Yol (1982),Drama,,,,,,,
Yor, the Hunter from the Future (1983),Sci-Fi,,,,,,
Zapped! (1982),Comedy|Sci-Fi,,,,,,,
Deliver Us from Eva (2003),Comedy|Romance,,,,,,,
How to Lose a Guy in 10 Days (2003),Comedy|Romance,,,,,,,
Shanghai Knights (2003),Action|Adventure|Comedy,,,,,,,
Daredevil (2003),Action|Crime|Fantasy,,,,,,,
Jungle Book 2, The (2003),Animation|Children,,,,,,
All the Real Girls (2003),Drama|Romance,,,,,,,
Amandla! A Revolution In Four Part Harmony (2002),Documentary|Musical,,,,,,,
Painted Fire (Chihwaseon) (2002),Drama,,,,,,,
Gerry (2002),Adventure|Drama,,,,,,,
He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,,,,,,,
Lockdown (2000),Drama,,,,,,,
Ordinary Sinner (2001),Drama|Romance,,,,,,,
Dennis the Menace (1993),Comedy,,,,,,,
Stand-In (1937),Comedy,,,,,,,
10 to Midnight (1983),Action|Adventure|Thriller,,,,,,,
Black Stallion Returns, The (1983),Adventure|Children,,,,,,
Black Stallion, The (1979),Adventure|Children|Drama,,,,,,
Cesar & Rosalie (César et Rosalie) (1972),Comedy|Drama|Romance,,,,,,,
Countess from Hong Kong, A (1967),Comedy,,,,,,
Into the West (1992),Adventure|Children,,,,,,,
Kinjite: Forbidden Subjects (1989),Crime|Thriller,,,,,,,
Messenger of Death (1988),Thriller,,,,,,,
Mr. Majestyk (1974),Action|Drama,,,,,,,
Murphy's Law (1986),Action,,,,,,,
Patch of Blue, A (1965),Drama|Romance,,,,,,
Prayer for the Dying, A (1987),Action|Drama,,,,,,
Q & A (1990),Crime|Drama,,,,,,,
Red Badge of Courage, The (1951),Drama|War,,,,,,
Thrill of It All, The (1963),Comedy,,,,,,
Pillow Talk (1959),Comedy|Musical|Romance,,,,,,,
Man Who Fell to Earth, The (1976),Drama|Sci-Fi,,,,,,
Dark Blue (2003),Action|Crime|Drama|Thriller,,,,,,,
Gods and Generals (2003),Action|Drama|War,,,,,,,
Life of David Gale, The (2003),Crime|Drama|Thriller,,,,,,
Old School (2003),Comedy,,,,,,,
Dischord (2001),Drama|Thriller,,,,,,,
Lawless Heart, The (2003),Comedy|Drama,,,,,,
Navigators, The (2001),Comedy|Drama,,,,,,
Open Hearts (Elsker dig for evigt) (2002),Romance,,,,,,,
Poolhall Junkies (2002),Comedy|Drama|Thriller,,,,,,,
Till Human Voices Wake Us (2001),Drama|Romance,,,,,,,
Stone Reader (2002),Documentary,,,,,,,
Cradle 2 the Grave (2003),Action|Crime|Thriller,,,,,,,
Spider (2002),Drama|Mystery,,,,,,,
American Heart (1992),Crime|Drama,,,,,,,
Edie & Pen (1997),Comedy,,,,,,,
Insignificance (1985),Comedy|Drama,,,,,,,
Lady Jane (1986),Drama|Romance,,,,,,,
Late Marriage (Hatuna Meuheret) (2001),Comedy|Drama|Romance,,,,,,,
Life Stinks (1991),Comedy,,,,,,,
Meteor Man, The (1993),Comedy,,,,,,
Mr. North (1988),Comedy|Drama,,,,,,,
Seize the Day (1986),Drama,,,,,,,
Slaughter Rule, The (2002),Drama,,,,,,
Teenagers from Outer Space (1959),Horror|Sci-Fi,,,,,,,
Trouble Bound (1993),Action|Comedy,,,,,,,
Volcano High (Whasango) (2001),Action|Comedy,,,,,,,
Ten (2002),Drama,,,,,,,
Bringing Down the House (2003),Comedy,,,,,,,
Tears of the Sun (2003),Action|Drama|Thriller,,,,,,,
Irreversible (Irréversible) (2002),Crime|Drama|Horror|Mystery|Thriller,,,,,,,
Laurel Canyon (2002),Drama,,,,,,,
Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,,,,,,,
Safety of Objects, The (2001),Drama,,,,,,
Bend It Like Beckham (2002),Adventure|Comedy|Drama|Romance,,,,,,,
Hunted, The (2003),Action|Drama|Thriller,,,,,,
Willard (2003),Horror,,,,,,,
Gaudi Afternoon (2001),Comedy|Drama|Mystery,,,,,,,
Prozac Nation (2001),Drama,,,,,,,
Spun (2001),Comedy|Crime|Drama,,,,,,,
Under the Skin of the City (Zir-e-poost-e Shahr) (2001),Drama,,,,,,,
King of Kings (1961),Drama,,,,,,,
Lost Honor of Katharina Blum, The (Die Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann) (1975),Drama,,,,,,
Loving You (1957),Drama|Musical,,,,,,,
Talk of the Town, The (1942),Comedy|Romance|Thriller,,,,,,
Two-Lane Blacktop (1971),Drama,,,,,,,
Bang the Drum Slowly (1973),Drama,,,,,,,
Benny Goodman Story, The (1955),Drama|Musical,,,,,,
Born Free (1966),Adventure|Children|Drama,,,,,,,
Born Yesterday (1993),Comedy|Romance,,,,,,,
Equus (1977),Drama|Mystery,,,,,,,
Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,,,,,,,
Fear Strikes Out (1957),Drama,,,,,,,
Glenn Miller Story, The (1953),Drama,,,,,,
Green Card (1990),Comedy|Drama|Romance,,,,,,,
Journey to the Center of the Earth (1959),Adventure|Sci-Fi,,,,,,,
One Good Cop (1991),Action|Crime|Drama,,,,,,,
Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance,,,,,,,
Ring (Ringu) (1998),Horror|Mystery|Thriller,,,,,,,
Ringu 2 (a.k.a. Ring 2) (1999),Horror|Mystery,,,,,,,
Salaam Bombay! (1988),Drama,,,,,,,
Sweet Charity (1969),Comedy|Drama|Musical|Romance,,,,,,,
Talent for the Game (1991),Drama,,,,,,,
Women in Love (1969),Drama|Romance,,,,,,,
Japon (a.k.a. Japan) (Japón) (2002),Drama,,,,,,,
Boat Trip (2003),Comedy,,,,,,,
Dreamcatcher (2003),Comedy|Horror|Sci-Fi,,,,,,,
Piglet's Big Movie (2003),Animation|Children,,,,,,,
View from the Top, A (2003),Comedy|Romance,,,,,,
Awful Truth, The (1937),Comedy|Romance,,,,,,
Bible, The (a.k.a. Bible... In the Beginning, The) (1966),Drama,,,,,
House with Laughing Windows, The (La Casa dalle Finestre che Ridono) (1976),Horror|Mystery|Thriller,,,,,,
I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967),Documentary|Drama,,,,,,,
Les Dames du Bois de Boulogne (1945),Drama|Romance,,,,,,,
My Friend Flicka (1943),Children|Western,,,,,,,
Robe, The (1953),Drama,,,,,,
Wind (1992),Action|Romance,,,,,,,
Unknown Pleasures (Ren Xiao Yao) (2002),Comedy|Drama,,,,,,,
Basic (2003),Drama|Thriller,,,,,,,
Core, The (2003),Action|Drama|Sci-Fi|Thriller,,,,,,
Head of State (2003),Comedy,,,,,,,
What a Girl Wants (2003),Comedy|Drama|Romance,,,,,,,
Assassination Tango (2002),Drama|Thriller,,,,,,,
Raising Victor Vargas (2002),Comedy|Drama|Romance,,,,,,,
Stevie (2002),Documentary,,,,,,,
